playerID,Player_Name,teamID,Team_Name,leagueID,League_Name,season,Games_Played,Total_Goals,Total_Assists,Total_Shots,Shots_Converted_Perc,Goals_Per_Game
7912,Eljif Elmas,105,Napoli,2,Serie A,2019,26,1,1,23,4.0,0.04
7921,Felipe,143,Atletico Madrid,4,La Liga,2019,25,1,0,19,5.0,0.04
7932,Stefano Denswil,97,Bologna,2,Serie A,2019,26,1,1,11,9.0,0.04
7934,Andreas Skov Olsen,97,Bologna,2,Serie A,2019,26,1,0,20,5.0,0.04
7937,Julian Chabot,260,Spezia,2,Serie A,2020,25,1,1,9,11.0,0.04
7939,Morten Thorsby,102,Sampdoria,2,Serie A,2019,24,1,1,18,6.0,0.04
7957,Dimitri Bisoli,242,Brescia,2,Serie A,2019,25,1,1,25,4.0,0.04
7977,Evgen Shakhov,243,Lecce,2,Serie A,2019,24,1,2,14,7.000000000000001,0.04
8004,Dereck Kutesa,177,Reims,5,Ligue 1,2020,28,1,2,10,10.0,0.04
8029,Lisandro Magallán,115,Crotone,2,Serie A,2020,28,1,2,8,13.0,0.04
8034,Georgios Kyriakopoulos,104,Sassuolo,2,Serie A,2020,23,1,0,24,4.0,0.04
8049,Jean-Kevin Duverne,241,Brest,5,Ligue 1,2020,27,1,0,10,10.0,0.04
8089,Kieran Tierney,83,Arsenal,1,Premier League,2020,27,1,3,15,7.000000000000001,0.04
8094,Mathis Cherki,178,Lyon,5,Ligue 1,2020,27,1,3,18,6.0,0.04
8146,Ismail Jakobs,134,FC Cologne,3,Bundesliga,2020,23,1,1,22,5.0,0.04
8161,Ebrima Colley,94,Verona,2,Serie A,2020,23,1,0,17,6.0,0.04
8166,Mehdi Zerkane,176,Bordeaux,5,Ligue 1,2020,27,1,1,15,7.000000000000001,0.04
8252,Nicolás Domínguez,97,Bologna,2,Serie A,2020,28,1,0,18,6.0,0.04
8334,Hugo Guillamón,146,Valencia,4,La Liga,2020,25,1,0,7,14.000000000000002,0.04
8657,Jeremy Le Douaron,241,Brest,5,Ligue 1,2020,28,1,2,13,8.0,0.04
8662,Dan Ndoye,170,Nice,5,Ligue 1,2020,28,1,1,12,8.0,0.04
8663,Flavius Daniliuc,170,Nice,5,Ligue 1,2020,23,1,0,9,11.0,0.04
8687,Kiki Kouyate,180,Metz,5,Ligue 1,2020,25,1,0,13,8.0,0.04
8717,Pascal Struijk,245,Leeds,1,Premier League,2020,27,1,0,13,8.0,0.04
8769,Dani Escriche,232,SD Huesca,4,La Liga,2020,23,1,1,10,10.0,0.04
8780,Joël Veltman,220,Brighton,1,Premier League,2020,28,1,1,14,7.000000000000001,0.04
8789,Manuel Prietl,262,Arminia Bielefeld,3,Bundesliga,2020,28,1,1,18,6.0,0.04
8796,Christian Gebauer,262,Arminia Bielefeld,3,Bundesliga,2020,23,1,1,10,10.0,0.04
8803,Robert Gumny,121,Augsburg,3,Bundesliga,2020,24,1,0,6,17.0,0.04
8809,Mateo Klimowicz,133,VfB Stuttgart,3,Bundesliga,2020,25,1,1,33,3.0,0.04
8816,Liam Cooper,245,Leeds,1,Premier League,2020,25,1,0,15,7.000000000000001,0.04
8884,Alessandro Tuia,222,Benevento,2,Serie A,2020,27,1,0,8,13.0,0.04
8926,Milos Vulic,115,Crotone,2,Serie A,2020,25,1,1,17,6.0,0.04
9002,Vedat Muriqi,96,Lazio,2,Serie A,2020,27,1,0,31,3.0,0.04
25,Fabian Lustenberger,122,Hertha Berlin,3,Bundesliga,2015,30,1,0,10,10.0,0.03
28,Mitchell Weiser,119,Bayer Leverkusen,3,Bundesliga,2018,30,1,3,12,8.0,0.03
35,Genki Haraguchi,122,Hertha Berlin,3,Bundesliga,2016,31,1,2,27,4.0,0.03
38,Daniel Brosinski,125,Mainz 05,3,Bundesliga,2015,30,1,3,14,7.000000000000001,0.03
38,Daniel Brosinski,125,Mainz 05,3,Bundesliga,2016,29,1,2,34,3.0,0.03
38,Daniel Brosinski,125,Mainz 05,3,Bundesliga,2017,29,1,5,32,3.0,0.03
40,Stefan Bell,125,Mainz 05,3,Bundesliga,2015,30,1,2,23,4.0,0.03
41,Pierre Bengtsson,162,SC Bastia,5,Ligue 1,2016,29,1,1,12,8.0,0.03
56,Daniel Schwaab,133,VfB Stuttgart,3,Bundesliga,2014,31,1,0,12,8.0,0.03
82,Nadiem Amiri,119,Bayer Leverkusen,3,Bundesliga,2019,30,1,2,42,2.0,0.03
90,Sebastian Rudy,120,Hoffenheim,3,Bundesliga,2019,32,1,3,25,4.0,0.03
94,Christian Schulz,128,Hannover 96,3,Bundesliga,2014,31,1,0,16,6.0,0.03
106,Waldemar Anton,128,Hannover 96,3,Bundesliga,2018,34,1,0,23,4.0,0.03
110,Theodor Gebre Selassie,123,Werder Bremen,3,Bundesliga,2015,33,1,2,18,6.0,0.03
117,Clemens Fritz,123,Werder Bremen,3,Bundesliga,2015,29,1,2,25,4.0,0.03
125,Maximilian Eggestein,123,Werder Bremen,3,Bundesliga,2019,32,1,3,45,2.0,0.03
129,Dominique Heintz,134,FC Cologne,3,Bundesliga,2017,31,1,0,8,13.0,0.03
129,Dominique Heintz,135,Freiburg,3,Bundesliga,2018,34,1,1,10,10.0,0.03
130,Dominic Maroh,134,FC Cologne,3,Bundesliga,2014,29,1,0,11,9.0,0.03
131,Jonas Hector,134,FC Cologne,3,Bundesliga,2016,33,1,2,15,7.000000000000001,0.03
133,Kevin Vogt,134,FC Cologne,3,Bundesliga,2014,32,1,3,21,5.0,0.03
148,Dante,170,Nice,5,Ligue 1,2017,33,1,0,21,5.0,0.03
148,Dante,170,Nice,5,Ligue 1,2018,36,1,1,19,5.0,0.03
151,Vieirinha,131,Wolfsburg,3,Bundesliga,2014,31,1,5,33,3.0,0.03
161,Robin Knoche,240,Union Berlin,3,Bundesliga,2020,34,1,0,12,8.0,0.03
164,Gotoku Sakai,118,Hamburger SV,3,Bundesliga,2016,33,1,2,19,5.0,0.03
168,Gideon Jung,118,Hamburger SV,3,Bundesliga,2017,30,1,1,7,14.000000000000002,0.03
169,Lewis Holtby,118,Hamburger SV,3,Bundesliga,2016,29,1,6,28,4.0,0.03
176,Sven Schipplock,262,Arminia Bielefeld,3,Bundesliga,2020,32,1,0,16,6.0,0.03
184,Ömer Toprak,119,Bayer Leverkusen,3,Bundesliga,2014,29,1,0,10,10.0,0.03
188,Kevin Kampl,119,Bayer Leverkusen,3,Bundesliga,2016,30,1,2,34,3.0,0.03
197,Kyriakos Papadopoulos,118,Hamburger SV,3,Bundesliga,2017,29,1,1,23,4.0,0.03
201,Tony Jantschke,130,Borussia M.Gladbach,3,Bundesliga,2014,31,1,0,12,8.0,0.03
204,Granit Xhaka,83,Arsenal,1,Premier League,2017,38,1,7,66,2.0,0.03
204,Granit Xhaka,83,Arsenal,1,Premier League,2019,31,1,2,11,9.0,0.03
204,Granit Xhaka,83,Arsenal,1,Premier League,2020,31,1,2,21,5.0,0.03
206,Oscar Wendt,130,Borussia M.Gladbach,3,Bundesliga,2018,32,1,1,8,13.0,0.03
212,Nico Elvedi,130,Borussia M.Gladbach,3,Bundesliga,2019,32,1,0,9,11.0,0.03
220,Jérôme Boateng,117,Bayern Munich,3,Bundesliga,2020,29,1,1,8,13.0,0.03
223,Joshua Kimmich,117,Bayern Munich,3,Bundesliga,2017,29,1,10,9,11.0,0.03
238,Roger,126,Ingolstadt,3,Bundesliga,2015,29,1,1,16,6.0,0.03
238,Roger,126,Ingolstadt,3,Bundesliga,2016,30,1,0,14,7.000000000000001,0.03
239,Pascal Groß,126,Ingolstadt,3,Bundesliga,2015,32,1,4,70,1.0,0.03
251,Benjamin Hübner,126,Ingolstadt,3,Bundesliga,2015,30,1,0,20,5.0,0.03
257,Jeremy Toljan,104,Sassuolo,2,Serie A,2019,29,1,2,8,13.0,0.03
268,Daniel Baier,121,Augsburg,3,Bundesliga,2014,34,1,1,31,3.0,0.03
282,Makoto Hasebe,132,Eintracht Frankfurt,3,Bundesliga,2015,32,1,2,7,14.000000000000002,0.03
283,David Abraham,132,Eintracht Frankfurt,3,Bundesliga,2016,30,1,2,17,6.0,0.03
285,Bastian Oczipka,132,Eintracht Frankfurt,3,Bundesliga,2014,30,1,4,11,9.0,0.03
285,Bastian Oczipka,132,Eintracht Frankfurt,3,Bundesliga,2016,33,1,4,11,9.0,0.03
290,Mijat Gacinovic,132,Eintracht Frankfurt,3,Bundesliga,2017,29,1,3,37,3.0,0.03
308,Ricardo Rodríguez,111,AC Milan,2,Serie A,2017,34,1,0,30,3.0,0.03
310,Lukasz Piszczek,129,Borussia Dortmund,3,Bundesliga,2019,29,1,3,8,13.0,0.03
315,Matthias Ginter,130,Borussia M.Gladbach,3,Bundesliga,2019,31,1,1,17,6.0,0.03
332,Joel Matip,87,Liverpool,1,Premier League,2016,29,1,0,25,4.0,0.03
333,Benedikt Höwedes,124,Schalke 04,3,Bundesliga,2016,31,1,1,18,6.0,0.03
338,Max Meyer,78,Crystal Palace,1,Premier League,2018,29,1,2,38,3.0,0.03
359,Timothy Chandler,132,Eintracht Frankfurt,3,Bundesliga,2014,29,1,1,14,7.000000000000001,0.03
373,Mats Hummels,129,Borussia Dortmund,3,Bundesliga,2019,31,1,3,22,5.0,0.03
391,David Alaba,117,Bayern Munich,3,Bundesliga,2015,30,1,0,28,4.0,0.03
414,Juan Bernat,117,Bayern Munich,3,Bundesliga,2014,31,1,0,33,3.0,0.03
433,Nico Schulz,120,Hoffenheim,3,Bundesliga,2018,30,1,5,30,3.0,0.03
443,Peter Pekarík,122,Hertha Berlin,3,Bundesliga,2016,31,1,1,12,8.0,0.03
458,Steve Cook,73,Bournemouth,1,Premier League,2018,31,1,1,21,5.0,0.03
458,Steve Cook,73,Bournemouth,1,Premier League,2019,29,1,0,12,8.0,0.03
459,Charlie Daniels,73,Bournemouth,1,Premier League,2017,35,1,3,20,5.0,0.03
486,Adam Lallana,220,Brighton,1,Premier League,2020,30,1,1,22,5.0,0.03
492,Héctor Bellerín,83,Arsenal,1,Premier League,2015,36,1,5,13,8.0,0.03
492,Héctor Bellerín,83,Arsenal,1,Premier League,2016,33,1,4,22,5.0,0.03
493,Gabriel,146,Valencia,4,La Liga,2019,33,1,1,8,13.0,0.03
500,Alex Iwobi,72,Everton,1,Premier League,2020,30,1,2,15,7.000000000000001,0.03
510,Joel Ward,78,Crystal Palace,1,Premier League,2014,37,1,0,12,8.0,0.03
528,Angelo Ogbonna,81,West Ham,1,Premier League,2017,32,1,0,9,11.0,0.03
529,Winston Reid,81,West Ham,1,Premier League,2014,30,1,0,11,9.0,0.03
530,James Tomkins,78,Crystal Palace,1,Premier League,2018,29,1,1,22,5.0,0.03
532,Cheikhou Kouyaté,78,Crystal Palace,1,Premier League,2019,35,1,1,24,4.0,0.03
532,Cheikhou Kouyaté,78,Crystal Palace,1,Premier League,2020,36,1,0,7,14.000000000000002,0.03
532,Cheikhou Kouyaté,81,West Ham,1,Premier League,2016,31,1,0,21,5.0,0.03
534,Aaron Cresswell,81,West Ham,1,Premier League,2017,36,1,7,21,5.0,0.03
548,Daley Blind,89,Manchester United,1,Premier League,2015,35,1,1,4,25.0,0.03
551,Morgan Schneiderlin,89,Manchester United,1,Premier League,2015,29,1,0,11,9.0,0.03
552,Ander Herrera,89,Manchester United,1,Premier League,2016,31,1,6,38,3.0,0.03
552,Ander Herrera,161,Paris Saint Germain,5,Ligue 1,2020,31,1,3,21,5.0,0.03
557,Matteo Darmian,230,Parma Calcio 1913,2,Serie A,2019,33,1,1,8,13.0,0.03
565,Nyom,155,Granada,4,La Liga,2014,34,1,0,11,9.0,0.03
566,Sebastian Prödl,90,Watford,1,Premier League,2016,33,1,1,22,5.0,0.03
572,Etienne Capoue,90,Watford,1,Premier League,2018,33,1,3,18,6.0,0.03
581,Craig Cathcart,90,Watford,1,Premier League,2015,35,1,0,5,20.0,0.03
603,Nathaniel Clyne,87,Liverpool,1,Premier League,2015,33,1,0,29,3.0,0.03
604,Emre Can,87,Liverpool,1,Premier League,2015,30,1,0,30,3.0,0.03
605,Jordan Henderson,87,Liverpool,1,Premier League,2018,32,1,3,16,6.0,0.03
607,Martin Skrtel,87,Liverpool,1,Premier League,2014,33,1,0,19,5.0,0.03
608,Alberto Moreno,87,Liverpool,1,Premier League,2015,32,1,4,36,3.0,0.03
610,Pablo Zabaleta,88,Manchester City,1,Premier League,2014,29,1,4,12,8.0,0.03
611,Nicolás Otamendi,88,Manchester City,1,Premier League,2015,30,1,0,27,4.0,0.03
611,Nicolás Otamendi,88,Manchester City,1,Premier League,2016,30,1,1,15,7.000000000000001,0.03
614,Fernandinho,88,Manchester City,1,Premier League,2018,29,1,3,30,3.0,0.03
616,Jesús Navas,138,Sevilla,4,La Liga,2018,32,1,5,32,3.0,0.03
620,Kelechi Iheanacho,75,Leicester,1,Premier League,2018,30,1,3,18,6.0,0.03
621,Aleksandar Kolarov,88,Manchester City,1,Premier League,2016,29,1,1,32,3.0,0.03
623,Martín Demichelis,88,Manchester City,1,Premier League,2014,31,1,0,8,13.0,0.03
638,Kyle Walker,82,Tottenham,1,Premier League,2015,33,1,3,21,5.0,0.03
638,Kyle Walker,88,Manchester City,1,Premier League,2018,33,1,1,21,5.0,0.03
638,Kyle Walker,88,Manchester City,1,Premier League,2019,29,1,4,14,7.000000000000001,0.03
639,Toby Alderweireld,82,Tottenham,1,Premier League,2016,30,1,0,28,4.0,0.03
642,Mousa Dembélé,82,Tottenham,1,Premier League,2016,30,1,1,15,7.000000000000001,0.03
649,Ryan Mason,82,Tottenham,1,Premier League,2014,31,1,4,41,2.0,0.03
663,Alan Hutton,71,Aston Villa,1,Premier League,2014,30,1,0,11,9.0,0.03
664,Joleon Lescott,71,Aston Villa,1,Premier League,2015,30,1,0,11,9.0,0.03
664,Joleon Lescott,76,West Bromwich Albion,1,Premier League,2014,34,1,2,14,7.000000000000001,0.03
667,Carlos Sánchez,110,Fiorentina,2,Serie A,2016,31,1,1,16,6.0,0.03
668,Idrissa Gueye,72,Everton,1,Premier League,2016,33,1,1,25,4.0,0.03
672,Jordan Ayew,78,Crystal Palace,1,Premier League,2020,33,1,3,26,4.0,0.03
674,Leandro Bacuna,71,Aston Villa,1,Premier League,2015,31,1,0,32,3.0,0.03
681,César Azpilicueta,80,Chelsea,1,Premier League,2016,38,1,4,18,6.0,0.03
681,César Azpilicueta,80,Chelsea,1,Premier League,2018,38,1,5,17,6.0,0.03
688,Ruben Loftus-Cheek,228,Fulham,1,Premier League,2020,30,1,0,35,3.0,0.03
697,Nemanja Matic,80,Chelsea,1,Premier League,2014,36,1,3,29,3.0,0.03
697,Nemanja Matic,80,Chelsea,1,Premier League,2016,35,1,7,20,5.0,0.03
697,Nemanja Matic,89,Manchester United,1,Premier League,2017,36,1,1,18,6.0,0.03
699,Gary Cahill,80,Chelsea,1,Premier League,2014,36,1,0,22,5.0,0.03
708,Federico Fernández,84,Swansea,1,Premier League,2015,32,1,1,17,6.0,0.03
708,Federico Fernández,84,Swansea,1,Premier League,2017,30,1,1,8,13.0,0.03
709,Ashley Williams,72,Everton,1,Premier League,2016,36,1,3,15,7.000000000000001,0.03
712,Jack Cork,84,Swansea,1,Premier League,2015,35,1,2,19,5.0,0.03
712,Jack Cork,92,Burnley,1,Premier League,2018,37,1,2,17,6.0,0.03
715,Jefferson Montero,84,Swansea,1,Premier League,2014,30,1,7,13,8.0,0.03
718,Kyle Naughton,84,Swansea,1,Premier League,2016,31,1,0,20,5.0,0.03
725,Ola Aina,113,Torino,2,Serie A,2018,30,1,3,24,4.0,0.03
727,DeAndre Yedlin,86,Newcastle United,1,Premier League,2018,29,1,2,11,9.0,0.03
728,Lamine Koné,77,Sunderland,1,Premier League,2016,30,1,0,17,6.0,0.03
728,Lamine Koné,179,Lorient,5,Ligue 1,2014,30,1,1,19,5.0,0.03
732,Yann M&#039;Vila,77,Sunderland,1,Premier League,2015,37,1,4,29,3.0,0.03
751,N&#039;Golo Kanté,75,Leicester,1,Premier League,2015,37,1,4,21,5.0,0.03
751,N&#039;Golo Kanté,80,Chelsea,1,Premier League,2016,35,1,1,27,4.0,0.03
751,N&#039;Golo Kanté,80,Chelsea,1,Premier League,2017,34,1,1,25,4.0,0.03
752,Daniel Drinkwater,75,Leicester,1,Premier League,2016,29,1,1,31,3.0,0.03
753,Marc Albrighton,75,Leicester,1,Premier League,2020,31,1,5,21,5.0,0.03
762,Demarai Gray,75,Leicester,1,Premier League,2016,30,1,3,27,4.0,0.03
764,Daryl Janmaat,86,Newcastle United,1,Premier League,2014,37,1,6,35,3.0,0.03
767,Jack Colback,86,Newcastle United,1,Premier League,2015,29,1,1,15,7.000000000000001,0.03
769,Jonjo Shelvey,86,Newcastle United,1,Premier League,2017,30,1,3,42,2.0,0.03
769,Jonjo Shelvey,86,Newcastle United,1,Premier League,2020,30,1,3,42,2.0,0.03
771,Georginio Wijnaldum,87,Liverpool,1,Premier League,2017,33,1,2,38,3.0,0.03
772,Moussa Sissoko,82,Tottenham,1,Premier League,2017,33,1,1,19,5.0,0.03
772,Moussa Sissoko,86,Newcastle United,1,Premier League,2015,37,1,7,38,3.0,0.03
775,Andros Townsend,78,Crystal Palace,1,Premier League,2020,34,1,5,36,3.0,0.03
787,Ryan Bennett,229,Wolverhampton Wanderers,1,Premier League,2018,34,1,0,15,7.000000000000001,0.03
790,Nathan Redmond,74,Southampton,1,Premier League,2017,31,1,3,44,2.0,0.03
791,Alexander Tettey,79,Norwich,1,Premier League,2019,30,1,1,23,4.0,0.03
806,Gareth McAuley,76,West Bromwich Albion,1,Premier League,2015,34,1,0,7,14.000000000000002,0.03
807,Jonny Evans,75,Leicester,1,Premier League,2019,38,1,1,23,4.0,0.03
807,Jonny Evans,76,West Bromwich Albion,1,Premier League,2015,30,1,1,7,14.000000000000002,0.03
809,Darren Fletcher,76,West Bromwich Albion,1,Premier League,2015,38,1,3,22,5.0,0.03
814,James McClean,76,West Bromwich Albion,1,Premier League,2016,34,1,2,23,4.0,0.03
814,James McClean,76,West Bromwich Albion,1,Premier League,2017,30,1,0,30,3.0,0.03
821,Sebastien Bassong,79,Norwich,1,Premier League,2015,32,1,0,20,5.0,0.03
825,Adam Smith,73,Bournemouth,1,Premier League,2016,36,1,5,26,4.0,0.03
835,Ryan Bertrand,74,Southampton,1,Premier League,2015,32,1,3,12,8.0,0.03
835,Ryan Bertrand,74,Southampton,1,Premier League,2019,32,1,1,19,5.0,0.03
836,Victor Wanyama,74,Southampton,1,Premier League,2015,30,1,1,31,3.0,0.03
842,Oriol Romeu,74,Southampton,1,Premier League,2015,29,1,0,28,4.0,0.03
842,Oriol Romeu,74,Southampton,1,Premier League,2016,35,1,0,28,4.0,0.03
842,Oriol Romeu,74,Southampton,1,Premier League,2017,34,1,0,27,4.0,0.03
842,Oriol Romeu,74,Southampton,1,Premier League,2018,31,1,0,10,10.0,0.03
844,Jay Rodriguez,92,Burnley,1,Premier League,2020,31,1,2,31,3.0,0.03
845,Maya Yoshida,102,Sampdoria,2,Serie A,2020,32,1,2,11,9.0,0.03
865,Marko Arnautovic,85,Stoke,1,Premier League,2014,29,1,5,44,2.0,0.03
881,Harry Arter,73,Bournemouth,1,Premier League,2016,35,1,4,54,2.0,0.03
886,Ryan Shawcross,85,Stoke,1,Premier League,2016,35,1,1,20,5.0,0.03
900,Adama Traoré,229,Wolverhampton Wanderers,1,Premier League,2018,29,1,1,19,5.0,0.03
935,Kurt Zouma,85,Stoke,1,Premier League,2017,34,1,0,20,5.0,0.03
941,Fabricio Coloccini,86,Newcastle United,1,Premier League,2014,32,1,0,9,11.0,0.03
948,Alessandro Diamanti,100,Palermo,2,Serie A,2016,31,1,5,43,2.0,0.03
953,Steven Caulker,202,Queens Park Rangers,1,Premier League,2014,35,1,0,28,4.0,0.03
980,Franck Tabanou,175,Saint-Etienne,5,Ligue 1,2014,31,1,5,21,5.0,0.03
984,Mike Williamson,86,Newcastle United,1,Premier League,2014,31,1,1,10,10.0,0.03
1006,Luke Shaw,89,Manchester United,1,Premier League,2018,29,1,4,21,5.0,0.03
1006,Luke Shaw,89,Manchester United,1,Premier League,2020,32,1,5,11,9.0,0.03
1028,Kevin Nolan,81,West Ham,1,Premier League,2014,29,1,1,31,3.0,0.03
1039,Jason Denayer,178,Lyon,5,Ligue 1,2020,31,1,0,5,20.0,0.03
1042,Tom Davies,72,Everton,1,Premier League,2019,30,1,0,17,6.0,0.03
1096,Armando Izzo,113,Torino,2,Serie A,2019,31,1,0,12,8.0,0.03
1099,Tomás Rincón,113,Torino,2,Serie A,2017,36,1,0,17,6.0,0.03
1099,Tomás Rincón,113,Torino,2,Serie A,2019,32,1,3,16,6.0,0.03
1099,Tomás Rincón,113,Torino,2,Serie A,2020,36,1,1,22,5.0,0.03
1100,Diego Laxalt,101,Genoa,2,Serie A,2016,36,1,4,29,3.0,0.03
1117,Andrea Poli,111,AC Milan,2,Serie A,2014,33,1,2,23,4.0,0.03
1119,Alessio Romagnoli,111,AC Milan,2,Serie A,2019,35,1,0,15,7.000000000000001,0.03
1123,Juraj Kucka,111,AC Milan,2,Serie A,2015,29,1,3,46,2.0,0.03
1124,Keisuke Honda,111,AC Milan,2,Serie A,2015,30,1,3,46,2.0,0.03
1131,Rodrigo Ely,158,Alaves,4,La Liga,2017,31,1,0,17,6.0,0.03
1140,Danilo,97,Bologna,2,Serie A,2018,35,1,0,9,11.0,0.03
1140,Danilo,99,Udinese,2,Serie A,2017,32,1,0,15,7.000000000000001,0.03
1141,Felipe,99,Udinese,2,Serie A,2016,32,1,1,17,6.0,0.03
1141,Felipe,221,SPAL 2013,2,Serie A,2017,30,1,0,15,7.000000000000001,0.03
1142,Samir,99,Udinese,2,Serie A,2020,30,1,0,11,9.0,0.03
1144,Seko Fofana,162,SC Bastia,5,Ligue 1,2015,32,1,2,34,3.0,0.03
1164,Cristiano Biraghi,110,Fiorentina,2,Serie A,2017,34,1,4,35,3.0,0.03
1164,Cristiano Biraghi,110,Fiorentina,2,Serie A,2018,36,1,4,33,3.0,0.03
1164,Cristiano Biraghi,110,Fiorentina,2,Serie A,2020,35,1,5,26,4.0,0.03
1164,Cristiano Biraghi,114,Pescara,2,Serie A,2016,35,1,4,27,4.0,0.03
1168,Bryan Cristante,95,Roma,2,Serie A,2020,34,1,3,28,4.0,0.03
1169,Ledian Memushaj,114,Pescara,2,Serie A,2016,36,1,3,53,2.0,0.03
1178,Davide Zappacosta,113,Torino,2,Serie A,2016,29,1,5,28,4.0,0.03
1180,Luca Rossettini,113,Torino,2,Serie A,2016,30,1,0,12,8.0,0.03
1189,Lucas Boyé,113,Torino,2,Serie A,2016,30,1,2,35,3.0,0.03
1194,Giuseppe Vives,113,Torino,2,Serie A,2015,33,1,1,16,6.0,0.03
1196,Emiliano Moretti,113,Torino,2,Serie A,2015,35,1,1,12,8.0,0.03
1206,Danilo Cataldi,222,Benevento,2,Serie A,2017,29,1,4,36,3.0,0.03
1207,Marco Parolo,96,Lazio,2,Serie A,2019,29,1,0,17,6.0,0.03
1222,Matías Silvestre,102,Sampdoria,2,Serie A,2017,34,1,0,17,6.0,0.03
1226,Karol Linetty,102,Sampdoria,2,Serie A,2016,35,1,4,20,5.0,0.03
1227,Lucas Torreira,83,Arsenal,1,Premier League,2019,29,1,1,21,5.0,0.03
1232,Angelo Palombo,102,Sampdoria,2,Serie A,2014,36,1,3,13,8.0,0.03
1234,Dennis Praet,102,Sampdoria,2,Serie A,2016,32,1,1,31,3.0,0.03
1234,Dennis Praet,102,Sampdoria,2,Serie A,2017,32,1,3,33,3.0,0.03
1254,Alessandro Florenzi,95,Roma,2,Serie A,2017,32,1,5,39,3.0,0.03
1256,Kevin Strootman,95,Roma,2,Serie A,2017,32,1,0,22,5.0,0.03
1257,Alisson,87,Liverpool,1,Premier League,2020,33,1,0,1,100.0,0.03
1264,Edoardo Goldaniga,112,Frosinone,2,Serie A,2018,29,1,1,13,8.0,0.03
1268,Bruno Henrique,100,Palermo,2,Serie A,2016,33,1,3,23,4.0,0.03
1270,Haitam Aleesami,100,Palermo,2,Serie A,2016,31,1,3,12,8.0,0.03
1275,Robin Quaison,100,Palermo,2,Serie A,2015,30,1,2,19,5.0,0.03
1286,Andrea Barzagli,98,Juventus,2,Serie A,2015,31,1,0,4,25.0,0.03
1289,Alex Sandro,98,Juventus,2,Serie A,2018,31,1,2,22,5.0,0.03
1289,Alex Sandro,98,Juventus,2,Serie A,2019,29,1,3,16,6.0,0.03
1308,Giuseppe Bellusci,108,Empoli,2,Serie A,2016,33,1,0,14,7.000000000000001,0.03
1312,Daniele Croce,108,Empoli,2,Serie A,2014,37,1,1,16,6.0,0.03
1312,Daniele Croce,108,Empoli,2,Serie A,2016,35,1,1,16,6.0,0.03
1329,Fabrizio Cacciatore,109,Chievo,2,Serie A,2015,29,1,3,11,9.0,0.03
1329,Fabrizio Cacciatore,109,Chievo,2,Serie A,2016,29,1,2,18,6.0,0.03
1332,Massimo Gobbi,109,Chievo,2,Serie A,2016,30,1,2,11,9.0,0.03
1341,Ivan Radovanovic,109,Chievo,2,Serie A,2014,31,1,1,42,2.0,0.03
1341,Ivan Radovanovic,109,Chievo,2,Serie A,2017,35,1,2,33,3.0,0.03
1352,Aleandro Rosi,115,Crotone,2,Serie A,2016,31,1,1,16,6.0,0.03
1355,Bruno Martella,115,Crotone,2,Serie A,2017,30,1,3,24,4.0,0.03
1364,Marcus Rohden,115,Crotone,2,Serie A,2016,34,1,4,18,6.0,0.03
1370,Federico Ceccherini,115,Crotone,2,Serie A,2016,35,1,0,15,7.000000000000001,0.03
1370,Federico Ceccherini,115,Crotone,2,Serie A,2017,37,1,1,16,6.0,0.03
1379,Allan,99,Udinese,2,Serie A,2014,35,1,5,18,6.0,0.03
1379,Allan,105,Napoli,2,Serie A,2016,29,1,6,14,7.000000000000001,0.03
1379,Allan,105,Napoli,2,Serie A,2018,33,1,3,25,4.0,0.03
1390,Marko Rog,116,Cagliari,2,Serie A,2019,30,1,1,30,3.0,0.03
1397,Fabio Pisacane,116,Cagliari,2,Serie A,2016,29,1,1,9,11.0,0.03
1397,Fabio Pisacane,116,Cagliari,2,Serie A,2019,30,1,0,7,14.000000000000002,0.03
1399,Bruno Alves,116,Cagliari,2,Serie A,2016,36,1,0,31,3.0,0.03
1402,Mauricio Isla,116,Cagliari,2,Serie A,2016,34,1,7,11,9.0,0.03
1403,Simone Padoin,116,Cagliari,2,Serie A,2016,31,1,1,9,11.0,0.03
1403,Simone Padoin,116,Cagliari,2,Serie A,2017,37,1,1,16,6.0,0.03
1409,Nicolò Barella,116,Cagliari,2,Serie A,2018,35,1,3,54,2.0,0.03
1422,Borja Valero,110,Fiorentina,2,Serie A,2016,31,1,10,34,3.0,0.03
1424,Federico Bernardeschi,98,Juventus,2,Serie A,2019,29,1,1,50,2.0,0.03
1430,Milan Badelj,101,Genoa,2,Serie A,2020,30,1,4,17,6.0,0.03
1431,Sebastien De Maio,101,Genoa,2,Serie A,2014,33,1,1,13,8.0,0.03
1441,Adam Masina,97,Bologna,2,Serie A,2016,32,1,0,18,6.0,0.03
1445,Simone Verdi,113,Torino,2,Serie A,2020,33,1,5,41,2.0,0.03
1447,Ladislav Krejci,97,Bologna,2,Serie A,2016,37,1,8,36,3.0,0.03
1448,Erick Pulgar,110,Fiorentina,2,Serie A,2020,31,1,3,16,6.0,0.03
1464,Federico Peluso,104,Sassuolo,2,Serie A,2015,34,1,1,19,5.0,0.03
1464,Federico Peluso,104,Sassuolo,2,Serie A,2016,34,1,2,6,17.0,0.03
1464,Federico Peluso,104,Sassuolo,2,Serie A,2017,31,1,1,11,9.0,0.03
1466,Francesco Magnanelli,104,Sassuolo,2,Serie A,2014,29,1,3,14,7.000000000000001,0.03
